Product Type,Product Category,Item Code,Product Name,Branch,Hsn Code,Base Unit,Base Qty,Conv Unit,Conv Qty,Product Material,Product Valuation,Product Barcode,Net weight,Making time,Lead time,Gst type,Sale rate,Purchase Rate,Weight,Minimum stock,Maximum stock,Grn required,Reorder qty,Self life days,Warranty period,Model NOS,Item type,Material Center,Stock Count,Bom required,Item Status,Batch wise stock manage
BOI,Engineering ,50504028,"HYD.HOSE PIPE (RUBBER) 1.25"" X2000MM STF X STF",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504029,PU PIPE 6MM,OFFICE,84139120,MTR,25,MTR,25,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504032,"HYD.HOSE PIPE 3/4"" X 1500 MM",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504036,2MPA (20 BAR) HOSE PIPE MASSER-21 BLUE,OFFICE,84139120,MTR,15,MTR,15,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504039,"HYD. HOSE PIPE 1.1/4"" X 4000MM PR 210 BAR",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504041,"HYD. HOSE PIPE (RUBBAR)3/4""X1700MMPR 300BAR",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504042,"RUBBER HOSE PIPE 1/2""X2MTR LONG",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504044,"HYD. HOSE PIPE BOTH END FLANGE 1.5"" X 600MM 300BAR",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504045,"HYD. HOSE PIPE BOTH END FLANGE 1.25"" X 600MM 300BAR",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504046,"HYD. HOSE PIPE BOTH END FLANGE 1.5"" X 2000MM 300BAR",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504047,"HYD. HOSE PIPE BOTH END FLANGE ONE SIDE L TYPE 1.5"" X 2000MM 300BAR",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504048,"HYD.HOSE PIPE 1""BSP X 1 MTR LONG FEMALE",OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504049,"HYD. HOSE PIPE 01"" X 1600MM ONE END L TYPE",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504050,"HYD.HOSE PIPE (RUBBER) 1/2"" X 1800MM ONE SIDE 90 DEG.L",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504051,"PVC FLEXIBLE WIRE REINFOCE PIPE 6"" DIA",OFFICE,84139120,MTR,2,MTR,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504066,"PVC PIPE 1.5""",OFFICE,84139120,MTR,30,MTR,30,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504090,"HYD.HOSE PIPE (RUBBER) 3/8"" X 500MM ",OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504092,"HYD. HOSE PIPE 3/4"" X 01 MTR",OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504096,PVC FLEXIBLE PIPE 16MM,OFFICE,84139120,MTR,25,MTR,25,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504122,"HYD.HOSE PIPE 1.2"" X 2 MTR LONG",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50504151,FLANGE EXPANSION BELLOW FOR HYDRAULIC PIPE (RUBBER BELLOW),OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505003,"M.S.SLIPHON FLANGE 150MM(6"")",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505005,"M.S. SLIPHONE FLANGE 80 MM (3"")",OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505006,"M.S.SLIPHON FLANGE 65MM(2.1/2"")",OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505007,"M.S.SLIPHON FLANGE 50MM(2"")",OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505008,"M.S.SLIPHON FLANGE 40MM(1.1/2"")",OFFICE,84139120,NOS,7,NOS,7,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505010,M S  SLIPHOM FLANGE  50MM ( 2''),OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505013,"M.S.SLIPHON FLANGE 125MM(5"")",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505016,"BRASS SAILENSER 1/4""",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505017,"BRASS SAILENSER 1/8""",OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505027,"PU MALE ELBOW (PUSH TYPE FITTING )3/4"" X 12MM",OFFICE,84139120,NOS,19,NOS,19,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505030,PUSH JOINT 8 X 10MM,OFFICE,84139120,NOS,16,NOS,16,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505033,"M.S SHORT BEND 2.1/2"" C CLASS",OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505035,"M.S.ELBOW 2.5""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505037,"M.S.ELBOW 40MM(1.1/2"")",OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505039,"M.S.ELBOW 20MM(3/4"")",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505041,"M.S.ELBOW 1/2""",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505044,"M.S SHORT BEND 04""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505045,"M.S SHORT BEND 05""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505046,"M.S BEND 02""",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505047,"M.S.ELBOW 2""",OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505067,"M.S.TEE 2""X2""X2""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505068,"M.S.TEE 1.5""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505078,"M.S.REDUCER NIPPLE 1.25"" X 01""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505079,"HYD.HEX NIPPLE 3/4"" X 3/8"" BSP",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505080,"M.S.UNION 1""",OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505085,"HYD. M.S.HEX NIPPLE 2""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505098,"M.S.PIPE NIPPLE 1.5"" X 6""",OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505099,"M.S.NIPPLE 3/8"" X 5/16""(10 X 8MM)",OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505100,"M.S.HEX NIPPLE 5/6""(10MM)",OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505101,"M.S.REDUCER 2""X1.1/2""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505106,"S.S.COUPLING 1/4""",OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505110,"M.S.SOCKET 1/4"" BSP",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505111,"M.S.SOCKET 1.1/2""",OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505113,"M.S.SOCKET 3/4""",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505114,"M.S. SOCKET 1/2""",OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505117,"M.S.PLUG 1/2""",OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505120,"MS FORGED COUPLING 2""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505123,"M.S.HEX NIPPLE 1""X3/4""",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505124,"HYD HEX NIPPLE 1/4 X 1""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505127,"HYD.HEX NIPPLE 1"" X 1/2""",OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505128,"HYD.HEX NIPPLE 1"" X 3/4""",OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505131,"M.S.HEX NIPPLE 1/2""X3/8""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505135,"M.S.PLUG 1.1/2""",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505138,"C.I.HOSE NIPPLE 1""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505141,"M.S. SOCKET( COUPLING) 3/8 "" BSP",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505154,"M.S.HEX NIPPLE 3/8""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505158,"M.S.ADOPTER(HEX NIPPLE) 3/8""BSP HYD.",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505164,"M.S.ADOPTER 1/2""X3/4""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505165,"M.S.SOCKET 1"" X 1/2""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505170,"M.S.REDUCER 1""X3/4""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505176,"G.I SOCKET 1""",OFFICE,84139120,NOS,7,NOS,7,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505183,"C.P.HEX NIPPLE 1/2"" X 1/2"" BSP HYD.",OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505200,"M.S.REDUCER 4"" X 3""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505204,"M.S.BEND 6""",OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505209,"M.S.PIPE NIPPLE 2.5"" X 6"" LONG",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505211,"HYD.HEX NIPPLE 1/4"" X 3/8"" BSP",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505212,"HYD.HEX NIPPLE 1/4"" X 1/4"" BSP",OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505213,"HYD. HEX NIPPLE 1/2"" X 1/4"" BSP",OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505214,"HYD. HEX NIPPLE 1/4"" X 01""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505234,"M.S.REDUCER 3"" X 2""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505242,PU CONNECTOR SIZE-1/8''X4MM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505246,PU EQUAL UNION SIZE-8MM,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505250,PU MALE CONNECTOR 08 X 08MM,OFFICE,84139120,NOS,19,NOS,19,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505251,EQUAL TEE 8MM,OFFICE,84139120,NOS,7,NOS,7,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505253,TEE EQUAL 10MM,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505265,"PU MALE CONNECTOR 1/2"" X 8MM",OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505271,PU CONNECTOR 04 X 04MM,OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505272,"PU MALE CONNECTOR 1/2"" X 10MM",OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505274,"PU MALE CONNECTOR 3/8"" X 8MM",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505275,"PU MALE CONNECTOR 3/8"" X 6MM",OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505276,"PU MALE CONNECTOR 1/4"" X 10MM",OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505277,"PU MALE CONNECTOR 1/4"" X 6MM",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505281,"CONNECTOR 1/4"" X 8MM",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505282,"PU CONNERCTOR 3/8"" X 12MM",OFFICE,84139120,NOS,12,NOS,12,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505285,"PU PUSH CONNECTOR 1/8"" X 6MM",OFFICE,84139120,NOS,20,NOS,20,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505286,PUSH TEE 10 X 10 X 8MM,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505287,"PUSH CONNECTOR 3/8"" X 10MM",OFFICE,84139120,NOS,9,NOS,9,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505288,PU Y CONNECTOR 08 X 08 X 08MM,OFFICE,84139120,NOS,7,NOS,7,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505289,PU Y CONNECTOR 10MM X 10MM X 10MM,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505290,"HYD. HEX NIPPLE 3/8"" X 3/8""",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505291,"HYDROLIC HEX NIPPLE 1/2"" X 1/2""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505292,"HYD HEX NIPPLE 3/4"" X 3/4""",OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505293,"HYD HEX NIPPLE 01"" X 01""",OFFICE,84139120,NOS,16,NOS,16,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505294,"HYD HEX NIPPLE 1.1/4"" X 1.1/4""",OFFICE,84139120,NOS,9,NOS,9,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505295,"HYD HEX NIPPLE 1.1/2"" X 1.1/2""",OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505296,"PU CONNECTOR 1/4"" X 08MM",OFFICE,84139120,NOS,11,NOS,11,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505297,PU CONNECTOR 08 X 06MM,OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505299,"PU CONNECTOR 1/4"" X 04MM",OFFICE,84139120,NOS,15,NOS,15,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505301,"PU MALE CONNECTOR 1/2"" X 12MM",OFFICE,84139120,NOS,23,NOS,23,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505302,"PU MALE CONNECTOR 12MM X 3/4""",OFFICE,84139120,NOS,12,NOS,12,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505321,BARREL PUMP PULL,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50505322,"PUSH CONNECTOR 1/4"" X 12MM",OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506003,"G.I.ELBOW 1""",OFFICE,84139120,NOS,11,NOS,11,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506004,"G.I.ELBOW 3/4""",OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506005,"G.I.ELBOW 1/2""",OFFICE,84139120,NOS,15,NOS,15,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506010,"HYD.ELBOW 1/4"" X 1/4""",OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506011,"HYD.ELBOW 3/8"" X 3/8""",OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506013,"HYD.ELBOW 3/4"" X 3/4""",OFFICE,84139120,NOS,9,NOS,9,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506014,"HYD.ELBOW 01"" X 01""",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506015,"HYD.ELBOW 1.1/4"" X 1.1/4""",OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506016,"HYD.ELBOW 1.1/2"" X 1.1/2""",OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506028,"G.I.TEE 1""",OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506029,"G.I. TEE 1/2""",OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506039,"G.I.UNION 1""",OFFICE,84139120,NOS,9,NOS,9,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506040,"G.I.UNION 3/4""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506042,"G.I UNION 02""",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506051,"G.I.PIPE NIPPLE 02""X 06""",OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506062,"G.I.UNION 2.5""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506068,"G.I. REDUCER 1"" X 1/2"" ",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506081,"G.I.COUPLING 1.1/2""",OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506083,"G.I.COUPLING 1""",OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506085,"G.I.COUPLING  1/2""",OFFICE,84139120,NOS,15,NOS,15,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506100,"U PVC END CAP 1.5""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506101,"UPVC TEE  1""",OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506103,"UPVC TEE 1.1/2"" X 01""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506104,"UPVC ELBOW 1.5""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506105,"UPVC COUPLING 1""",OFFICE,84139120,NOS,20,NOS,20,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506106,"U PVC FLANGE 1.5""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506108,"UPVC FLANGE 4""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506109,"UPVC FLANGE 3""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506112,"UPVC MTA 3""",OFFICE,84139120,NOS,7,NOS,7,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506113,"U PVC TEE 1.5""",OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506114,"UPVC END CAP 3/4""",OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506115,"UPVC TANK CONNECTOR 01"" ",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506118,"U PVC BRASS MTA 3/4"" X 1/2""",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506119,"UPVC TEE 02"" X 01""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506120,"UPVC REDUCER TEE 2.5 X 2.5 X 2""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506122,"UPVC END CAP 03""",OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506123,"UPVC FLANGE 02""",OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506126,"G.I TEE 2.5""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Engineering ,50506130,"PVC COUPLING 3""",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
